id,survey_id,host_id,room_type,neighbourhood_cleansed,neighbourhood,number_of_reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minimum_nights,last_modified,latitude,longitude,location
9081913,1458,5410508,Entire home/apt,Galle,Habaraduwa,30,4.5,16,8,1,9900,1,42938.13874,6.004165,80.256199,0101000020E610000025917D9065105440C0266BD443041840
4171496,1458,19924222,Entire home/apt,Matara,Weligama,20,4.5,4,2,1,10000,1,42938.13874,5.939615,80.472413,0101000020E6100000234DBC033C1E5440FC523F6F2AC21740
17475914,1458,118372035,Entire home/apt,Matale,Dambulla,0,0,6,3,1,8900,1,42938.13874,7.988238,80.758639,0101000020E6100000179E978A8D30544065A88AA9F4F31F40
16824235,1458,111935496,Entire home/apt,Anuradhapura,N. Palatha East,0,0,12,3,1,9500,1,42938.13874,8.316311,80.405558,0101000020E610000065A88AA9F4195440E9BAF083F3A12040
4388637,1458,22784780,Entire home/apt,Galle,Akmeemana,45,4.5,6,3,1,9100,1,42938.13874,6.010726,80.263744,0101000020E61000000AA1832EE11054401ADEACC1FB0A1840
19954074,1458,51865753,Entire home/apt,Colombo,Thimbirigasyaya,0,0,9,3,1,9000,1,42938.13874,6.910903,79.853493,0101000020E61000005B971AA19FF653402B508BC1C3A41B40
7860539,1458,16463096,Entire home/apt,Colombo,Colombo,3,4.5,5,2,1,9400,1,42938.13874,6.920034,79.859794,0101000020E610000002D369DD06F753400FD594641DAE1B40
19975179,1458,141657958,Entire home/apt,Kandy,K.F.G. & G. Korale,0,0,4,1,1,9000,1,42938.13874,7.288818,80.612614,0101000020E610000097C459113527544009FCE1E7BF271D40
4748143,1458,6435217,Entire home/apt,Hambantota,Tangalle,16,5,3,1,1,9000,1,42938.13874,6.069291,80.893615,0101000020E6100000C30DF8FC30395440E8A04B38F4461840
15386304,1458,33403063,Entire home/apt,Matara,Dickwella,13,5,6,2,1,8500,1,42938.13874,5.962511,80.706414,0101000020E6100000F0DB10E3352D54403929CC7B9CD91740
12161060,1458,5116243,Entire home/apt,Puttalam,Kalpitiya,1,0,2,1,1,9600,1,42938.13874,8.250511,79.749014,0101000020E6100000C18F6AD8EFEF5340969350FA42802040
4806083,1458,20470972,Entire home/apt,Ampara,Pothuvil,0,0,5,2,1,10000,1,42938.13872,6.8364,81.830888,0101000020E6100000E3A8DC442D755440637FD93D79581B40
19103318,1458,126357478,Entire home/apt,Colombo,Colombo,2,0,4,2,1,8900,1,42938.13872,6.917891,79.848307,0101000020E6100000F27D71A94AF65340C32B499EEBAB1B40
2049640,1458,10479542,Entire home/apt,Galle,Hikkaduwa,29,4,4,2,1,8500,1,42938.13872,6.140991,80.099996,0101000020E6100000C66E9F5566065440101FD8F15F901840
6218067,1458,30189056,Entire home/apt,Galle,Habaraduwa,48,4.5,12,6,1,10000,1,42938.13872,6.001622,80.263011,0101000020E610000040DF162CD510544003D19332A9011840
14305846,1458,87410159,Entire home/apt,Kandy,Kundasale,3,5,6,3,1,10000,1,42938.13872,7.302882,80.652726,0101000020E6100000EECF4543C62954403430F2B226361D40
3255293,1458,16463096,Entire home/apt,Colombo,Colombo,5,5,5,2,1,8800,1,42938.13872,6.920759,79.865124,0101000020E610000005BF0D315EF753409CFD8172DBAE1B40
10223979,1458,1369031,Entire home/apt,Kalutara,Beruwala,5,5,4,2,1,9800,1,42938.13872,6.474351,79.992716,0101000020E6100000D28DB0A888FF5340B24CBF44BCE51940
16021960,1458,104190341,Entire home/apt,Ampara,Pothuvil,1,0,6,1,1,10000,1,42938.13872,6.824054,81.824979,0101000020E6100000C138B874CC7454404C8DD0CFD44B1B40
15958793,1458,103632119,Entire home/apt,Gampaha,Negombo,3,4.5,6,3,1,9300,1,42938.13872,7.242289,79.844876,0101000020E6100000384BC97212F65340E1B88C9B1AF81C40
11491163,1458,56515148,Entire home/apt,Galle,Habaraduwa,10,5,3,1,1,9500,1,42938.13872,6.002201,80.268277,0101000020E610000037514B732B115440F1129CFA40021840
13722015,1458,80195042,Entire home/apt,Hambantota,Thissamaharama,35,4.5,6,2,1,10000,1,42938.13872,6.267848,81.235473,0101000020E6100000D38558FD114F54402F3201BF46121940
8861862,1458,38944705,Entire home/apt,Kandy,K.F.G. & G. Korale,7,4.5,8,4,1,10000,1,42938.13872,7.253554,80.603249,0101000020E61000001096B1A19B2654407714E7A8A3031D40
6416651,1458,33472754,Entire home/apt,Galle,Bentota,15,4.5,8,4,1,9000,1,42938.13872,6.43273,80.008253,0101000020E6100000024697378700544009FEB7921DBB1940
18819170,1458,131029632,Entire home/apt,Nuwara Eliya,Nuwara Eliya,0,0,5,2,1,9000,1,42938.13872,6.966492,80.764882,0101000020E610000024D3A1D3F3305440ED612F14B0DD1B40
15603887,1458,100531981,Entire home/apt,Colombo,Thimbirigasyaya,21,5,6,3,1,9500,1,42938.13872,6.889611,79.854842,0101000020E6100000D34F38BBB5F65340BEA59C2FF68E1B40
17721203,1458,119965672,Entire home/apt,Kandy,K.F.G. & G. Korale,0,0,15,5,1,9500,1,42938.13872,7.28281,80.650616,0101000020E610000047904AB1A329544052EDD3F198211D40
10905013,1458,56515148,Entire home/apt,Galle,Habaraduwa,11,5,3,1,1,9500,1,42938.13868,6.002229,80.268992,0101000020E6100000AEB8382A371154404069A85148021840
17725491,1458,65444007,Entire home/apt,Matale,Dambulla,1,0,6,3,1,8500,1,42938.13868,7.858499,80.683446,0101000020E610000040A54A94BD2B54404698A25C1A6F1F40
18191126,1458,87218160,Entire home/apt,Kandy,Yatinuwara,0,0,12,5,1,9000,1,42938.13868,7.264529,80.591081,0101000020E61000005E126745D4255440D45FAFB0E00E1D40
2657364,1458,5418710,Entire home/apt,Nuwara Eliya,Nuwara Eliya,163,4.5,9,4,1,8600,1,42938.13868,6.974539,80.766526,0101000020E6100000286211C30E315440C8B4368DEDE51B40
13226206,1458,63423378,Entire home/apt,Gampaha,Katana,15,4.5,10,5,1,10000,1,42938.13868,7.270587,79.863725,0101000020E610000035EF384547F7534019E42EC214151D40
1509968,1458,6558552,Entire home/apt,Galle,Hikkaduwa,14,4,4,2,1,9500,1,42938.13868,6.141284,80.098918,0101000020E610000016BF29AC54065440D1CABDC0AC901840
18168883,1458,100713459,Entire home/apt,Matara,Matara Four Gravets,2,0,2,2,1,8200,1,42938.13868,5.936978,80.507541,0101000020E610000044183F8D7B20544034492C2977BF1740
10043424,1458,51552452,Entire home/apt,Galle,Bentota,10,5,5,2,1,10000,1,42938.13868,6.426577,80.004743,0101000020E6100000A37895B54D00544036E7E099D0B41940
1867405,1458,9735536,Entire home/apt,Kandy,K.F.G. & G. Korale,21,5,3,1,1,9500,1,42938.13868,7.263209,80.620028,0101000020E6100000ADA6EB89AE2754402C0DFCA8860D1D40
15575504,1458,100335216,Entire home/apt,Badulla,Ella,7,5,2,1,1,9200,1,42938.13868,6.865798,81.04726,0101000020E61000002C9ACE4E06435440D2C43BC093761B40
11645572,1458,54561105,Entire home/apt,Hambantota,Thissamaharama,9,5,8,2,1,9900,1,42938.13868,6.255115,81.370931,0101000020E6100000A5846055BD5754404CE0D6DD3C051940
6232507,1458,32337728,Entire home/apt,Nuwara Eliya,Nuwara Eliya,121,4.5,6,2,1,9500,1,42938.13868,6.960815,80.782181,0101000020E61000005DA3E5400F32544064062AE3DFD71B40
11213265,1458,58412084,Entire home/apt,Kandy,K.F.G. & G. Korale,36,4.5,8,3,1,9500,1,42938.13868,7.290088,80.633004,0101000020E61000002E8F35238328544023D923D40C291D40
17547565,1458,119057651,Entire home/apt,Ratnapura,Kalawana,3,4.5,8,2,1,9900,1,42938.13868,6.505827,80.406293,0101000020E610000000E65AB4001A544034BC5983F7051A40
1978326,1458,10029470,Entire home/apt,Matale,Dambulla,103,4.5,8,2,1,8900,1,42938.13868,7.823305,80.658578,0101000020E61000005EF75624262A54407B884677104B1F40
17801824,1458,121651631,Entire home/apt,Matara,Dickwella,2,0,6,3,1,9000,1,42938.13868,5.960785,80.70584,0101000020E61000005A0D897B2C2D54400EF3E505D8D71740
12163230,1458,50692013,Entire home/apt,Matale,Dambulla,15,5,2,1,1,9500,1,42938.13868,7.935595,80.732923,0101000020E61000001EDFDE35E82E544059349D9D0CBE1F40
3689980,1458,18782955,Entire home/apt,Kandy,K.F.G. & G. Korale,54,4.5,8,3,2,9600,2,42938.13868,7.273852,80.624845,0101000020E61000006C04E275FD275440DAC69FA86C181D40
542441,1458,2667609,Entire home/apt,Colombo,Colombo,56,4.5,6,3,2,9000,2,42938.13866,6.92084,79.857375,0101000020E61000001D5A643BDFF65340026553AEF0AE1B40
8618009,1458,45335541,Entire home/apt,Nuwara Eliya,Nuwara Eliya,47,4.5,8,2,2,9500,2,42938.13866,6.964035,80.766321,0101000020E61000003C4F3C670B31544025CCB4FD2BDB1B40
10845938,1458,50368757,Entire home/apt,Matara,Weligama,39,5,4,2,2,9900,2,42938.13866,5.965588,80.453573,0101000020E610000050560C57071D5440E4A3C519C3DC1740
597991,1458,2998087,Entire home/apt,Kandy,Kundasale,82,4.5,10,4,2,9000,2,42938.13866,7.321538,80.644851,0101000020E6100000BFF2203D452954405CAFE94141491D40
10974549,1458,52969850,Entire home/apt,Galle,Hikkaduwa,18,5,8,3,2,9900,2,42938.13866,6.147322,80.099642,0101000020E6100000B7D3D68860065440DDEC0F94DB961840
7643854,1458,40109493,Entire home/apt,Colombo,Colombo,41,5,4,2,2,9900,2,42938.13866,6.917558,79.858493,0101000020E610000013B69F8CF1F6534090BB085394AB1B40
1765118,1458,1616931,Entire home/apt,Galle,Balapitiya,29,5,4,2,2,8500,2,42938.13866,6.256395,80.039649,0101000020E61000006C94F59B89025440836E2F698C061940
9726712,1458,5469298,Entire home/apt,Colombo,Thimbirigasyaya,42,5,3,2,2,9500,2,42938.13866,6.895097,79.872097,0101000020E6100000247CEF6FD0F75340A8FDD64E94941B40
2838967,1458,14522586,Entire home/apt,Colombo,Sri Jayawardanapura Kotte,51,5,4,2,2,10000,2,42938.13866,6.87067,79.904193,0101000020E61000006B11514CDEF95340EB6E9EEA907B1B40
13009318,1458,20638234,Entire home/apt,Colombo,Colombo,26,4.5,4,2,2,9200,2,42938.13866,6.925928,79.873376,0101000020E61000001F477364E5F7534081CD397826B41B40
1781499,1458,9351174,Entire home/apt,Galle,Habaraduwa,47,4.5,4,2,2,10000,2,42938.13866,6.008166,80.254652,0101000020E61000001AF7E6374C105440ADC1FBAA5C081840
10376242,1458,53411650,Entire home/apt,Galle,Galle Four Gravets,46,5,6,3,2,9900,2,42938.13866,6.042938,80.195129,0101000020E6100000136058FE7C0C5440C90567F0F72B1840
6665142,1458,32337728,Entire home/apt,Nuwara Eliya,Nuwara Eliya,154,4.5,6,2,2,9500,2,42938.13866,6.954897,80.784477,0101000020E6100000B5DD04DF34325440AD31E884D0D11B40
14009898,1458,83755412,Entire home/apt,Galle,Galle Four Gravets,61,5,4,2,2,9900,2,42938.13866,6.03764,80.217961,0101000020E61000006CB3B112F30D5440F415A4198B261840
1780028,1458,9344736,Entire home/apt,Matara,Weligama,80,5,4,2,2,10000,2,42938.13866,5.939735,80.470108,0101000020E6100000A165DD3F161E544051A04FE449C21740
8586772,1458,45191120,Entire home/apt,Galle,Hikkaduwa,33,4.5,4,2,2,9500,2,42938.13866,6.15097,80.108063,0101000020E610000017BA1281EA0654405FB532E1979A1840
8621085,1458,44230061,Entire home/apt,Colombo,Thimbirigasyaya,0,0,7,3,2,6900,2,42938.13787,6.876753,79.883345,0101000020E6100000738577B988F85340F7ADD689CB811B40
3755995,1458,14210762,Entire home/apt,Galle,Baddegama,1,0,9,3,2,6500,2,42938.13575,6.146565,80.201203,0101000020E6100000DB368C82E00C5440F5F3A62215961840
11722935,1458,56427128,Entire home/apt,Galle,Galle Four Gravets,0,0,2,5,2,6700,2,42938.13575,6.041802,80.227161,0101000020E61000004E7B4ACE890E54402BA1BB24CE2A1840
4730380,1458,10479537,Entire home/apt,Galle,Hikkaduwa,0,0,6,3,2,6400,2,42938.13575,6.135833,80.101784,0101000020E610000063D009A183065440CADE52CE178B1840
15211113,1458,16767764,Entire home/apt,Galle,Hikkaduwa,0,0,9,5,2,6500,2,42938.13575,6.130235,80.136185,0101000020E61000002B4D4A41B7085440A12DE7525C851840
10081867,1458,8839669,Entire home/apt,Galle,Habaraduwa,1,0,4,2,2,6500,2,42938.13575,6.011826,80.249812,0101000020E61000007F8978EBFC0F544051F86C1D1C0C1840
3829727,1458,11674773,Entire home/apt,Galle,Hikkaduwa,0,0,6,3,2,6500,2,42938.13575,6.119204,80.117899,0101000020E6100000CA4E3FA88B075440A435069D107A1840
2133644,1458,10887103,Entire home/apt,Galle,Habaraduwa,1,0,5,2,2,6400,2,42938.13575,5.994297,80.304435,0101000020E61000007F30F0DC7B1354402D0B26FE28FA1740
16136230,1458,105271038,Entire home/apt,Galle,Hikkaduwa,1,0,10,5,2,8000,2,42938.13575,6.137059,80.100804,0101000020E610000095D39E9273065440677DCA31598C1840
10081250,1458,8839669,Entire home/apt,Galle,Habaraduwa,1,0,4,3,2,6500,2,42938.13573,6.010049,80.248798,0101000020E6100000DA53724EEC0F5440166EF9484A0A1840
14559070,1458,22360583,Entire home/apt,Galle,Habaraduwa,0,0,5,2,2,8000,2,42938.13573,6.007725,80.257934,0101000020E6100000B2A19BFD811054404772F90FE9071840
16076129,1458,51581573,Entire home/apt,Galle,Hikkaduwa,1,0,8,4,2,6100,2,42938.13573,6.135686,80.109012,0101000020E6100000C8B7770DFA065440A8195245F18A1840
11808334,1458,56427128,Entire home/apt,Galle,Hikkaduwa,0,0,2,10,2,6500,2,42938.13573,6.128382,80.104959,0101000020E6100000EF1AF4A5B70654408E942D9276831840
5098703,1458,26344857,Entire home/apt,Galle,Hikkaduwa,0,0,8,4,2,6800,2,42938.13573,6.135152,80.110185,0101000020E6100000A0E062450D075440BAF42F49658A1840
785945,1458,4143410,Entire home/apt,Galle,Baddegama,0,0,4,2,2,6400,2,42938.13573,6.145394,80.157969,0101000020E61000000932022A1C0A544074232C2AE2941840
11724226,1458,56427128,Entire home/apt,Galle,Habaraduwa,0,0,2,10,2,7500,2,42938.13573,6.010034,80.246137,0101000020E61000007A5567B5C00F54406B64575A460A1840
16816115,1458,111863519,Entire home/apt,Galle,Hikkaduwa,0,0,7,4,2,7000,2,42938.13571,6.144952,80.099894,0101000020E610000044C4CDA9640654408CF50D4C6E941840
11805036,1458,26210426,Entire home/apt,Galle,Hikkaduwa,0,0,6,3,2,6300,2,42938.13571,6.085474,80.154211,0101000020E6100000BE6BD097DE0954401AA20A7F86571840
11748315,1458,56427128,Entire home/apt,Matara,Weligama,0,0,3,6,2,7800,2,42938.13571,5.949608,80.457823,0101000020E6100000D316D7F84C1D54407214200A66CC1740
16407487,1458,51581573,Entire home/apt,Galle,Hikkaduwa,0,0,5,3,2,6300,2,42938.13571,6.121063,80.116613,0101000020E610000076525F9676075440C90567F0F77B1840
6757138,1458,28030207,Entire home/apt,Galle,Hikkaduwa,1,0,10,5,2,7000,2,42938.13571,6.126756,80.107204,0101000020E610000006802A6EDC06544080492A53CC811840
10502808,1458,5541413,Entire home/apt,Matara,Weligama,1,0,12,6,2,8000,2,42938.13571,5.971053,80.426034,0101000020E6100000FB3E1C24441B544013BBB6B75BE21740
13863872,1458,81922143,Entire home/apt,Galle,Ambalangoda,0,0,6,3,2,6400,2,42938.13571,6.141294,80.140924,0101000020E61000002DCE18E604095440EE7BD45FAF901840
15150206,1458,67847490,Entire home/apt,Galle,Galle Four Gravets,0,0,9,2,2,7000,2,42938.13568,6.035767,80.23803,0101000020E6100000E15D2EE23B0F5440A81ABD1AA0241840
16965177,1458,107234228,Entire home/apt,Galle,Galle Four Gravets,0,0,8,4,2,7000,2,42938.13568,6.038835,80.234331,0101000020E6100000185C7347FF0E5440B9C2BB5CC4271840
10156131,1458,52126524,Entire home/apt,Galle,Hikkaduwa,0,0,6,3,2,7000,2,42938.13568,6.124576,80.110995,0101000020E610000040C1C58A1A0754404B77D7D9907F1840
11728152,1458,56427128,Entire home/apt,Galle,Habaraduwa,1,0,2,2,2,6900,2,42938.13568,6.007386,80.252247,0101000020E6100000E7E099D02410544004CB113290071840
14622190,1458,29856886,Entire home/apt,Galle,Galle Four Gravets,0,0,6,3,2,6600,2,42938.13568,6.057627,80.200457,0101000020E610000046D09849D40C544064778192023B1840
11810668,1458,56427128,Entire home/apt,Galle,Hikkaduwa,0,0,2,10,2,6900,2,42938.13568,6.141907,80.102252,0101000020E6100000D6FCF84B8B0654403C4B901150911840
5174604,1458,26344857,Entire home/apt,Galle,Hikkaduwa,1,0,8,4,2,8000,2,42938.13567,6.129564,80.108305,0101000020E6100000923F1878EE065440AEF4DA6CAC841840
8305523,1458,43782334,Entire home/apt,Galle,Hikkaduwa,0,0,5,3,2,6900,2,42938.13567,6.140035,80.116742,0101000020E6100000750470B378075440732EC555658F1840
10619840,1458,54811190,Entire home/apt,Galle,Hikkaduwa,1,0,10,5,2,7000,2,42938.13567,6.139403,80.101935,0101000020E610000056D4601A860654406EDBF7A8BF8E1840
9981091,1458,51288091,Entire home/apt,Galle,Hikkaduwa,0,0,8,4,2,8000,2,42938.13567,6.137973,80.111802,0101000020E6100000276893C3270754408DEC4ACB488D1840
14324373,1458,29856886,Entire home/apt,Galle,Habaraduwa,0,0,6,3,2,8000,2,42938.13565,5.998363,80.28912,0101000020E6100000A6272CF1801254405325CADE52FE1740
14561957,1458,60167381,Entire home/apt,Galle,Akmeemana,0,0,12,6,2,8000,2,42938.13562,6.016684,80.260555,0101000020E6100000CBF3E0EEAC1054404277499C15111840
9328007,1458,10479542,Entire home/apt,Galle,Hikkaduwa,2,0,8,4,2,7500,2,42938.13498,6.149641,80.103644,0101000020E61000004E9B711AA20654401D90847D3B991840
19644776,1458,130031792,Entire home/apt,Galle,Hikkaduwa,0,0,6,3,2,8000,2,42938.13491,6.127573,80.108125,0101000020E610000052B81E85EB06544012691B7FA2821840
15413554,1458,98740630,Entire home/apt,Galle,Ambalangoda,0,0,6,3,2,6800,2,42938.13489,6.240474,80.050691,0101000020E6100000E6CC76853E0354403927F6D03EF61840
13418387,1458,76470756,Entire home/apt,Galle,Habaraduwa,0,0,4,2,2,6500,2,42938.13443,6.022438,80.252755,0101000020E6100000A1B94E232D10544027C0B0FCF9161840
10021494,1458,26344857,Entire home/apt,Galle,Ambalangoda,0,0,8,4,2,7500,2,42938.13443,6.137195,80.121421,0101000020E61000000C03965CC5075440EAB298D87C8C1840
12216463,1458,24889476,Entire home/apt,Galle,Galle Four Gravets,0,0,5,2,2,8000,2,42938.13441,6.045917,80.191739,0101000020E61000008997A773450C54405D52B5DD042F1840
15427065,1458,93056569,Entire home/apt,Galle,Hikkaduwa,0,0,5,3,2,7800,2,42938.13441,6.116046,80.123454,0101000020E6100000DD239BABE607544093533BC3D4761840
16642681,1458,75926084,Entire home/apt,Galle,Hikkaduwa,0,0,8,4,2,7000,2,42938.13441,6.109427,80.1267,0101000020E6100000CE1951DA1B0854409432A9A10D701840
14306971,1458,87429834,Entire home/apt,Galle,Galle Four Gravets,0,0,7,4,2,8000,2,42938.13441,6.040644,80.217932,0101000020E61000001F300F99F20D5440501DAB949E291840
16317685,1458,106756608,Entire home/apt,Galle,Hikkaduwa,0,0,10,3,2,7000,2,42938.13441,6.121385,80.127573,0101000020E610000091B6F1272A0854405CE674594C7C1840
4551410,1458,13545881,Entire home/apt,Galle,Habaraduwa,5,4,6,3,2,6600,2,42938.13441,6.008176,80.259348,0101000020E61000001D925A2899105440C972124A5F081840
16987921,1458,12521129,Entire home/apt,Hambantota,Tangalle,0,0,6,3,2,7000,2,42938.13441,6.033266,80.799825,0101000020E61000007C613255303354406346787B10221840
8699508,1458,43894393,Entire home/apt,Galle,Galle Four Gravets,0,0,12,6,2,8000,2,42938.13437,6.049748,80.23277,0101000020E61000005B5F24B4E50E5440672AC423F1321840
7425299,1458,38894960,Entire home/apt,Galle,Habaraduwa,0,0,5,2,2,7500,2,42938.13437,5.999777,80.264088,0101000020E610000007D15AD1E6105440062CB98AC5FF1740
8096618,1458,42754773,Entire home/apt,Galle,Hikkaduwa,0,0,8,4,2,6400,2,42938.13437,6.205684,80.079829,0101000020E61000006F1118EB1B055440EA3D95D39ED21840
6906403,1458,36193196,Entire home/apt,Galle,Galle Four Gravets,0,0,6,3,2,7000,2,42938.13435,6.039643,80.203476,0101000020E6100000566133C0050D5440B20FB22C98281840
5158136,1458,26674938,Entire home/apt,Galle,Hikkaduwa,0,0,4,2,2,6500,2,42938.13435,6.138637,80.105389,0101000020E6100000EC1681B1BE065440ED0F94DBF68D1840
4833604,1458,3808234,Entire home/apt,Galle,Habaraduwa,1,0,4,2,2,7500,2,42938.13432,6.008422,80.242989,0101000020E61000006A12BC218D0F54408544DAC69F081840
16149579,1458,97593098,Entire home/apt,Galle,Galle Four Gravets,0,0,2,2,1,7800,1,42938.13432,6.053287,80.220001,0101000020E61000009605137F140E5440333509DE90361840
15936390,1458,103429305,Entire home/apt,Galle,Habaraduwa,0,0,3,2,1,8000,1,42938.13432,6.006292,80.260277,0101000020E6100000AAB9DC60A8105440DEE7F86871061840
11728365,1458,56427128,Entire home/apt,Galle,Habaraduwa,0,0,2,4,1,6900,1,42938.13432,6.009313,80.252651,0101000020E61000004F93196F2B105440E9B5D95889091840
8072626,1458,2280409,Entire home/apt,Galle,Hikkaduwa,2,0,12,4,1,8000,1,42938.13432,6.193594,80.062583,0101000020E61000004792205C01045440ABCE6A813DC61840
4577021,1458,23589998,Entire home/apt,Galle,Akmeemana,2,0,4,1,1,6700,1,42938.13432,6.020733,80.262824,0101000020E6100000A626C11BD2105440B8CA13083B151840
15394415,1458,98460904,Entire home/apt,Galle,Welivitiya-Divithura,0,0,12,5,1,7800,1,42938.1343,6.179308,80.186915,0101000020E61000007008556AF60B544009A52F849CB71840
16444194,1458,51581573,Entire home/apt,Galle,Hikkaduwa,0,0,8,4,1,7900,1,42938.1343,6.143538,80.110065,0101000020E6100000CBDB114E0B075440D9EE1EA0FB921840
12596710,1458,23568578,Entire home/apt,Galle,Hikkaduwa,1,0,8,4,1,7500,1,42938.13427,6.147903,80.101777,0101000020E61000000A9FAD8383065440D1EB4FE273971840
15479265,1458,73574503,Entire home/apt,Galle,Galle Four Gravets,2,0,3,2,1,7500,1,42938.13427,6.036491,80.22125,0101000020E61000005C8FC2F5280E5440B2648EE55D251840
19739575,1458,135198073,Entire home/apt,Galle,Habaraduwa,0,0,8,4,1,6700,1,42938.13424,6.018757,80.247469,0101000020E610000086713788D60F5440C748F60835131840
16640667,1458,109956828,Entire home/apt,Galle,Galle Four Gravets,0,0,4,2,1,7200,1,42938.13424,6.037452,80.231765,0101000020E6100000E0D6DD3CD50E5440DEAD2CD159261840
5741565,1458,10887103,Entire home/apt,Galle,Habaraduwa,0,0,5,2,1,6900,1,42938.13424,5.999799,80.277082,0101000020E6100000DB1324B6BB115440454B1E4FCBFF1740
10718549,1458,1398497,Entire home/apt,Galle,Hikkaduwa,0,0,4,2,1,7900,1,42938.13424,6.121711,80.116273,0101000020E61000001A1A4F0471075440FB40F2CEA17C1840
15430856,1458,84196462,Entire home/apt,Galle,Habaraduwa,6,4,6,3,1,7000,1,42938.13424,6.007951,80.251911,0101000020E61000002CA0504F1F105440CAE1934E24081840
9582658,1458,14965519,Entire home/apt,Galle,Habaraduwa,0,0,2,2,1,6300,1,42938.13422,6.025671,80.264108,0101000020E61000002AA73D25E71054408DD2A57F491A1840
16588861,1458,109394106,Entire home/apt,Galle,Galle Four Gravets,0,0,12,4,1,7000,1,42938.13419,6.055389,80.221369,0101000020E610000049D6E1E82A0E54408A3BDEE4B7381840
17358980,1458,117263021,Entire home/apt,Galle,Galle Four Gravets,0,0,4,2,1,6500,1,42938.13417,6.038593,80.227465,0101000020E610000004FF5BC98E0E5440096B63EC84271840
18225168,1458,125866404,Entire home/apt,Nuwara Eliya,Nuwara Eliya,5,4.5,5,2,1,6800,1,42938.13416,6.967477,80.762905,0101000020E61000001D3D7E6FD33054405D876A4AB2DE1B40
5137672,1458,25494149,Entire home/apt,Hambantota,Tangalle,118,4.5,2,1,1,6900,1,42938.13406,6.017365,80.788297,0101000020E61000003CA242757332544052616C21C8111840
7776418,1458,40911785,Entire home/apt,Colombo,Colombo,1,0,4,2,1,8000,1,42938.13402,6.921151,79.858238,0101000020E6100000CE8B135FEDF65340F6B52E3542AF1B40
16409536,1458,56427128,Entire home/apt,Colombo,Thimbirigasyaya,0,0,2,1,1,6300,1,42938.13368,6.886916,79.862228,0101000020E6100000836C59BE2EF75340513239B5338C1B40
2615173,1458,13392986,Entire home/apt,Colombo,Thimbirigasyaya,1,0,5,3,1,6800,1,42938.13368,6.867299,79.859172,0101000020E6100000E4688EACFCF65340FD69A33A1D781B40
11685119,1458,56427128,Entire home/apt,Colombo,Thimbirigasyaya,0,0,2,10,6,6600,6,42938.13368,6.891063,79.881415,0101000020E61000000CCD751A69F85340DDB3AED172901B40
4344576,1458,13545881,Entire home/apt,Galle,Bentota,1,0,4,2,1,6400,1,42938.13365,6.387448,80.010896,0101000020E610000010EA2285B2005440399A232BBF8C1940
11664499,1458,56427128,Entire home/apt,Colombo,Thimbirigasyaya,0,0,3,10,5,6900,5,42938.13365,6.890817,79.857244,0101000020E61000004D2CF015DDF6534022E2E65432901B40
11469708,1458,3069908,Entire home/apt,Galle,Bentota,0,0,4,2,1,8000,1,42938.13365,6.376653,80.017422,0101000020E6100000C70E2A711D015440DBC2F352B1811940
11725274,1458,56427128,Entire home/apt,Galle,Bentota,0,0,2,6,1,6900,1,42938.13365,6.399355,80.006442,0101000020E610000089D4B48B69005440F0F96184F0981940
2739485,1458,1580679,Entire home/apt,Colombo,Colombo,3,4,2,1,1,6500,1,42938.13365,6.916113,79.850486,0101000020E61000002DEDD45C6EF6534005C3B98619AA1B40
3891260,1458,16986770,Entire home/apt,Colombo,Sri Jayawardanapura Kotte,1,0,6,3,1,6500,1,42938.13362,6.87883,79.881859,0101000020E6100000BB2BBB6070F8534087F9F202EC831B40
9352306,1458,44309814,Entire home/apt,Colombo,Colombo,0,0,4,2,1,6500,1,42938.13362,6.917767,79.847784,0101000020E61000009D84D21742F653406364C91CCBAB1B40
15516420,1458,99187018,Entire home/apt,Colombo,Thimbirigasyaya,25,5,4,2,1,7500,1,42938.13362,6.891675,79.866504,0101000020E61000009B7631CD74F75340A9A44E4013911B40
14658718,1458,80039443,Entire home/apt,Colombo,Thimbirigasyaya,0,0,4,2,1,8000,1,42938.13362,6.879253,79.862612,0101000020E6100000C748F60835F75340BAA3FFE55A841B40
11538333,1458,60870925,Entire home/apt,Colombo,Colombo,1,0,6,3,1,6500,1,42938.13361,6.927335,79.861978,0101000020E6100000C6F7C5A52AF75340A1BE654E97B51B40
18331761,1458,126838137,Entire home/apt,Colombo,Dehiwala-Mount Lavinia,0,0,5,3,1,8000,1,42938.13361,6.854706,79.860839,0101000020E6100000C40776FC17F75340A8C7B60C386B1B40
4059641,1458,21033454,Entire home/apt,Colombo,Thimbirigasyaya,0,0,4,2,1,7700,1,42938.13361,6.873288,79.857843,0101000020E6100000908653E6E6F65340FDF49F353F7E1B40
19490526,1458,30641779,Entire home/apt,Colombo,Colombo,0,0,4,2,1,7000,1,42938.13361,6.916379,79.847558,0101000020E6100000A5DDE8633EF65340F9F6AE415FAA1B40
13246223,1458,68104257,Entire home/apt,Colombo,Thimbirigasyaya,0,0,5,2,1,7000,1,42938.13361,6.891067,79.87195,0101000020E6100000D26F5F07CEF75340E82D1EDE73901B40
16386810,1458,107342149,Entire home/apt,Colombo,Thimbirigasyaya,2,0,6,3,1,8000,1,42938.1336,6.89102,79.855272,0101000020E6100000CF4BC5C6BCF65340E353008C67901B40
